Date and Time,B(x) nT,B(y) nT,B(z) nT,B-mag nT,x (Rj),y (Rj),z (Rj)
1996-06-27T06:17:06.593,78.54,-71.54,1.12,106.25,0.44,-2.4,0.33
1996-06-27T06:17:06.893,78.81,-71.88,1.06,106.67,0.44,-2.39,0.33
1996-06-27T06:17:07.260,77.92,-73.18,0.89,106.9,0.44,-2.39,0.33
1996-06-27T06:17:07.560,77.6,-73.38,1.57,106.81,0.44,-2.39,0.33
1996-06-27T06:17:07.927,77.67,-73.29,2.94,106.83,0.44,-2.39,0.33
1996-06-27T06:17:08.227,77.81,-73.13,2.58,106.81,0.44,-2.39,0.33
1996-06-27T06:17:08.593,76.17,-74.42,1.34,106.5,0.44,-2.39,0.33
1996-06-27T06:17:08.893,75.81,-74.67,1.05,106.41,0.44,-2.39,0.33
1996-06-27T06:17:09.260,76.48,-74.36,0.84,106.67,0.44,-2.39,0.33
1996-06-27T06:17:09.560,74.96,-75.04,-0.26,106.06,0.44,-2.39,0.33
1996-06-27T06:17:09.927,73.47,-75.94,-3.15,105.71,0.44,-2.39,0.33
1996-06-27T06:17:10.227,72.55,-76.14,-4.73,105.28,0.44,-2.39,0.33
1996-06-27T06:17:10.593,72.73,-75.69,-5.56,105.12,0.44,-2.38,0.33
1996-06-27T06:17:10.893,73.41,-75.13,-5.84,105.2,0.44,-2.38,0.33
1996-06-27T06:17:11.260,73.15,-75.19,-6.33,105.09,0.44,-2.38,0.33
1996-06-27T06:17:11.560,71.64,-74.93,-7.96,103.97,0.44,-2.38,0.33
1996-06-27T06:17:11.927,70.89,-74.58,-10.7,103.46,0.44,-2.38,0.33
1996-06-27T06:17:12.227,70.62,-73.82,-10.11,102.66,0.44,-2.38,0.33
1996-06-27T06:17:12.593,69.16,-74.45,-10.75,102.18,0.44,-2.38,0.33
1996-06-27T06:17:12.893,69.37,-73.75,-11.94,101.95,0.44,-2.38,0.33
1996-06-27T06:17:13.260,70.4,-72.67,-11.67,101.85,0.45,-2.38,0.33
1996-06-27T06:17:13.560,69.5,-73.19,-11.17,101.54,0.45,-2.38,0.33
1996-06-27T06:17:13.927,69.17,-73.3,-11.93,101.49,0.45,-2.38,0.33
1996-06-27T06:17:14.227,68.44,-73.58,-12.6,101.28,0.45,-2.38,0.33
1996-06-27T06:17:14.593,69.26,-72.95,-12.13,101.32,0.45,-2.37,0.33
1996-06-27T06:17:14.893,69.64,-72.5,-12,101.24,0.45,-2.37,0.33
1996-06-27T06:17:15.260,69.45,-71.97,-11.99,100.73,0.45,-2.37,0.33
1996-06-27T06:17:15.560,69.48,-71.4,-11.18,100.25,0.45,-2.37,0.33
1996-06-27T06:17:15.927,69.56,-71.05,-9.03,99.85,0.45,-2.37,0.33
1996-06-27T06:17:16.227,69.85,-70.74,-7.25,99.68,0.45,-2.37,0.33
1996-06-27T06:17:16.593,69.46,-70.09,-5.69,98.84,0.45,-2.37,0.33
1996-06-27T06:17:16.893,68.49,-70.19,-5,98.2,0.45,-2.37,0.33
1996-06-27T06:17:17.260,68.36,-69.68,-4.1,97.7,0.45,-2.37,0.34
1996-06-27T06:17:17.560,68.16,-69.54,-3.03,97.43,0.45,-2.37,0.34
1996-06-27T06:17:17.927,68.52,-68.76,-1.39,97.08,0.45,-2.36,0.34
1996-06-27T06:17:18.227,68.96,-68.3,-0.25,97.06,0.45,-2.36,0.34
1996-06-27T06:17:18.593,68.9,-68.34,-1.12,97.05,0.45,-2.36,0.34
1996-06-27T06:17:18.893,68.95,-67.58,-2.41,96.58,0.45,-2.36,0.34
1996-06-27T06:17:19.260,68.38,-67.51,-2.7,96.13,0.45,-2.36,0.34
1996-06-27T06:17:19.560,68.49,-66.85,-2.04,95.73,0.45,-2.36,0.34
1996-06-27T06:17:19.927,68.84,-66.26,-0.73,95.55,0.45,-2.36,0.34
1996-06-27T06:17:20.227,68.39,-66.3,0.1,95.26,0.45,-2.36,0.34
1996-06-27T06:17:20.593,68.67,-65.72,1.75,95.07,0.45,-2.36,0.34
1996-06-27T06:17:20.893,68.35,-66.06,2.08,95.08,0.45,-2.36,0.34
1996-06-27T06:17:21.260,68.48,-66.16,1.49,95.23,0.45,-2.36,0.34
1996-06-27T06:17:21.560,68.63,-65.67,1.78,95,0.45,-2.36,0.34
1996-06-27T06:17:21.927,69,-64.93,2.18,94.77,0.45,-2.35,0.34
1996-06-27T06:17:22.227,68.59,-65.3,2.88,94.75,0.45,-2.35,0.34
1996-06-27T06:17:22.593,68.22,-65.6,4.01,94.72,0.45,-2.35,0.34
1996-06-27T06:17:22.893,68.49,-65.19,4.42,94.66,0.45,-2.35,0.34
1996-06-27T06:17:23.260,68.29,-64.86,4.94,94.31,0.45,-2.35,0.34
1996-06-27T06:17:23.560,68.18,-64.56,5.73,94.07,0.45,-2.35,0.34
1996-06-27T06:17:23.927,68.5,-64.03,6.15,93.97,0.45,-2.35,0.34
1996-06-27T06:17:24.227,68.53,-63.61,5.97,93.7,0.45,-2.35,0.34
1996-06-27T06:17:24.593,68.42,-63.51,5.93,93.54,0.46,-2.35,0.34
1996-06-27T06:17:24.893,68.43,-63.07,6.63,93.29,0.46,-2.35,0.34
1996-06-27T06:17:25.260,68.16,-63.17,7.09,93.19,0.46,-2.35,0.34
1996-06-27T06:17:25.560,67.76,-63,6.84,92.77,0.46,-2.34,0.34
1996-06-27T06:17:25.927,67.24,-62.55,7,92.1,0.46,-2.34,0.34
1996-06-27T06:17:26.227,66.91,-62.47,6.83,91.79,0.46,-2.34,0.34
1996-06-27T06:17:26.593,66.33,-62.02,6.93,91.07,0.46,-2.34,0.34
1996-06-27T06:17:26.893,65.86,-61.89,7.12,90.66,0.46,-2.34,0.34
1996-06-27T06:17:27.260,65.8,-61.38,6.99,90.25,0.46,-2.34,0.34
1996-06-27T06:17:27.560,65.75,-61.46,7.12,90.28,0.46,-2.34,0.34
1996-06-27T06:17:27.927,65.59,-61.63,7.61,90.32,0.46,-2.34,0.34
1996-06-27T06:17:28.227,65.6,-61.47,8.03,90.26,0.46,-2.34,0.34
1996-06-27T06:17:28.593,65.27,-61.65,8.24,90.16,0.46,-2.34,0.34
1996-06-27T06:17:28.893,65.23,-61.29,8.46,89.9,0.46,-2.34,0.34
1996-06-27T06:17:29.260,65.23,-61.22,8.35,89.85,0.46,-2.33,0.34
1996-06-27T06:17:29.560,65.11,-61.02,8.24,89.61,0.46,-2.33,0.34
1996-06-27T06:17:29.927,64.59,-61.05,8.48,89.28,0.46,-2.33,0.34
1996-06-27T06:17:30.227,64.77,-61.1,8.76,89.47,0.46,-2.33,0.34
1996-06-27T06:17:30.593,65.32,-60.55,8.12,89.44,0.46,-2.33,0.34
1996-06-27T06:17:30.893,65.85,-59.77,7.85,89.28,0.46,-2.33,0.34
1996-06-27T06:17:31.260,66.27,-58.92,8.32,89.06,0.46,-2.33,0.34
1996-06-27T06:17:31.560,66.1,-58.68,9.27,88.87,0.46,-2.33,0.34
1996-06-27T06:17:31.927,65.57,-58.62,10.39,88.57,0.46,-2.33,0.34
1996-06-27T06:17:32.227,65.21,-58.02,12.02,88.1,0.46,-2.33,0.34
1996-06-27T06:17:32.593,64.84,-58.16,11.73,87.89,0.46,-2.33,0.34
1996-06-27T06:17:33.260,64.44,-57.38,10.99,86.98,0.46,-2.32,0.34
1996-06-27T06:17:33.560,64.21,-56.86,10.81,86.45,0.46,-2.32,0.34
1996-06-27T06:17:33.927,63.67,-55.51,10.51,85.12,0.46,-2.32,0.34
1996-06-27T06:17:34.227,63.33,-55.53,10.69,84.9,0.46,-2.32,0.34
1996-06-27T06:17:34.593,62.76,-55.11,10.78,84.22,0.46,-2.32,0.34
1996-06-27T06:17:34.893,62.78,-55.03,10.68,84.16,0.46,-2.32,0.34
1996-06-27T06:17:35.260,62.82,-54.76,10.3,83.97,0.46,-2.32,0.34
1996-06-27T06:17:35.560,62.51,-54.55,9.26,83.48,0.46,-2.32,0.34
1996-06-27T06:17:35.927,62.8,-54.38,8.64,83.52,0.47,-2.32,0.34
1996-06-27T06:17:36.227,62.56,-54.68,8.67,83.54,0.47,-2.32,0.34
1996-06-27T06:17:36.593,62.06,-55.51,8.39,83.69,0.47,-2.31,0.34
1996-06-27T06:17:36.893,62.16,-56.07,8.48,84.14,0.47,-2.31,0.34
1996-06-27T06:17:37.260,61.72,-57.17,8.23,84.53,0.47,-2.31,0.34
1996-06-27T06:17:37.560,61.02,-58.6,8.36,85.01,0.47,-2.31,0.35
1996-06-27T06:17:37.927,60.32,-60.51,8.68,85.89,0.47,-2.31,0.35
1996-06-27T06:17:38.227,60.39,-61.13,8.15,86.32,0.47,-2.31,0.35
1996-06-27T06:17:38.593,60.27,-61.6,7.58,86.51,0.47,-2.31,0.35
1996-06-27T06:17:38.893,59.36,-61.58,7.29,85.84,0.47,-2.31,0.35
1996-06-27T06:17:39.260,58.76,-60.83,6.97,84.86,0.47,-2.31,0.35
1996-06-27T06:17:39.560,58.13,-59.78,6.86,83.66,0.47,-2.31,0.35
1996-06-27T06:17:39.927,56.66,-59.28,6.78,82.29,0.47,-2.31,0.35
1996-06-27T06:17:40.227,55.75,-58.81,6.72,81.32,0.47,-2.3,0.35
1996-06-27T06:17:40.593,54.76,-58.53,7.02,80.46,0.47,-2.3,0.35
1996-06-27T06:17:40.893,55.67,-57.68,6.77,80.45,0.47,-2.3,0.35
1996-06-27T06:17:41.260,57.02,-56.72,6.72,80.71,0.47,-2.3,0.35
1996-06-27T06:17:41.560,58.54,-55.95,6.84,81.27,0.47,-2.3,0.35
1996-06-27T06:17:41.927,60.46,-55.22,6.92,82.18,0.47,-2.3,0.35
1996-06-27T06:17:42.227,61.92,-54.16,7.27,82.59,0.47,-2.3,0.35
1996-06-27T06:17:42.593,63.45,-52.48,6.32,82.58,0.47,-2.3,0.35
1996-06-27T06:17:42.893,63.99,-51.11,6.45,82.15,0.47,-2.3,0.35
1996-06-27T06:17:43.260,64.46,-49.51,6.81,81.56,0.47,-2.3,0.35
1996-06-27T06:17:43.560,65.8,-47.9,7.12,81.7,0.47,-2.3,0.35
1996-06-27T06:17:43.927,67.43,-45.65,6.03,81.65,0.47,-2.29,0.35
1996-06-27T06:17:44.227,68.3,-43.83,5.12,81.32,0.47,-2.29,0.35
1996-06-27T06:17:44.593,69.33,-42.15,3.59,81.21,0.47,-2.29,0.35
1996-06-27T06:17:44.893,70.15,-39.4,1.13,80.46,0.47,-2.29,0.35
1996-06-27T06:17:45.260,71.17,-35.99,-1.67,79.77,0.47,-2.29,0.35
1996-06-27T06:17:45.560,72.03,-33.25,-4.51,79.46,0.47,-2.29,0.35
1996-06-27T06:17:45.927,73.36,-29.21,-7.83,79.35,0.47,-2.29,0.35
1996-06-27T06:17:46.227,73.97,-25.22,-10.5,78.85,0.47,-2.29,0.35
1996-06-27T06:17:46.593,74.62,-19.88,-14.63,78.6,0.47,-2.29,0.35
1996-06-27T06:17:46.893,75.59,-15.16,-17.84,79.13,0.47,-2.29,0.35
1996-06-27T06:17:47.260,75.21,-9.05,-21.72,78.8,0.48,-2.29,0.35
1996-06-27T06:17:47.560,74.8,-4.19,-24.92,78.95,0.48,-2.28,0.35
1996-06-27T06:17:47.927,75.29,1.12,-27.93,80.31,0.48,-2.28,0.35
1996-06-27T06:17:48.227,75.15,5.93,-29.66,81.01,0.48,-2.28,0.35
1996-06-27T06:17:48.593,73.69,11.38,-33.53,81.75,0.48,-2.28,0.35
1996-06-27T06:17:48.893,70.71,16.41,-36.91,81.43,0.48,-2.28,0.35
1996-06-27T06:17:49.260,68.96,20,-40.71,82.54,0.48,-2.28,0.35
1996-06-27T06:17:49.560,66.77,20.69,-38.84,79.97,0.48,-2.28,0.35
1996-06-27T06:17:49.927,65.35,24.44,-37.04,78.99,0.48,-2.28,0.35
1996-06-27T06:17:50.227,64.8,25.49,-36.47,78.6,0.48,-2.28,0.35
1996-06-27T06:17:50.593,64.12,26.14,-37.73,78.86,0.48,-2.28,0.35
1996-06-27T06:17:50.893,63.73,26.91,-39.1,79.46,0.48,-2.28,0.35
1996-06-27T06:17:51.260,62.23,29.32,-41.1,80.14,0.48,-2.27,0.35
1996-06-27T06:17:51.560,61.22,30.63,-42.81,80.73,0.48,-2.27,0.35
1996-06-27T06:17:51.927,59.08,32.58,-43.79,80.43,0.48,-2.27,0.35
1996-06-27T06:17:52.227,56.81,34.41,-45.52,80.52,0.48,-2.27,0.35
1996-06-27T06:17:52.593,54.95,37.27,-46.32,80.96,0.48,-2.27,0.35
1996-06-27T06:17:52.893,53.39,38.66,-47.07,81,0.48,-2.27,0.35
1996-06-27T06:17:53.260,49.92,40.72,-47.44,80.01,0.48,-2.27,0.35
1996-06-27T06:17:53.560,47.84,42.61,-47.64,79.84,0.48,-2.27,0.35
1996-06-27T06:17:53.927,45.31,43.52,-45.58,77.62,0.48,-2.27,0.35
1996-06-27T06:17:54.227,43.92,45,-43.31,76.35,0.48,-2.27,0.35
1996-06-27T06:17:54.593,42.64,46.39,-43.81,76.74,0.48,-2.27,0.35
1996-06-27T06:17:54.893,41.44,47.64,-45.12,77.6,0.48,-2.26,0.35
1996-06-27T06:17:55.260,38.3,47.52,-44.99,75.82,0.48,-2.26,0.35
1996-06-27T06:17:55.560,38.49,48.06,-43.61,75.45,0.48,-2.26,0.35
1996-06-27T06:17:55.927,38.63,48.54,-43.11,75.55,0.48,-2.26,0.35
1996-06-27T06:17:56.227,36.97,49.49,-43.04,75.29,0.48,-2.26,0.35
1996-06-27T06:17:56.593,36.01,48.68,-41.24,73.27,0.48,-2.26,0.35
1996-06-27T06:17:56.893,35.9,47.41,-40.22,71.79,0.48,-2.26,0.35
1996-06-27T06:17:57.260,34.35,49.35,-39.39,71.89,0.48,-2.26,0.35
1996-06-27T06:17:57.560,33.14,51.7,-38.75,72.61,0.48,-2.26,0.35
1996-06-27T06:17:57.927,31.28,54.32,-38.07,73.34,0.48,-2.26,0.35
1996-06-27T06:17:58.227,28.95,55.46,-38.16,73.28,0.48,-2.26,0.36
1996-06-27T06:17:58.593,26.07,55.2,-37.41,71.6,0.49,-2.25,0.36
1996-06-27T06:17:58.893,23.43,54.72,-37.17,70.17,0.49,-2.25,0.36
1996-06-27T06:17:59.260,20.21,54.83,-36.95,69.14,0.49,-2.25,0.36
1996-06-27T06:17:59.560,17.96,54.85,-36.7,68.4,0.49,-2.25,0.36
1996-06-27T06:17:59.927,14.31,54.12,-36.36,66.75,0.49,-2.25,0.36
1996-06-27T06:18:00.227,12.32,53.82,-36.29,66.07,0.49,-2.25,0.36
1996-06-27T06:18:00.593,9.78,53.48,-35.72,65.05,0.49,-2.25,0.36
1996-06-27T06:18:00.893,7.92,52.65,-35.32,63.89,0.49,-2.25,0.36
1996-06-27T06:18:01.260,4.43,51.81,-35.63,63.03,0.49,-2.25,0.36
1996-06-27T06:18:01.560,1.56,51.96,-35.89,63.17,0.49,-2.25,0.36
1996-06-27T06:18:01.927,-2.01,52.93,-35.84,63.95,0.49,-2.25,0.36
1996-06-27T06:18:02.227,-5.06,53.03,-36.09,64.35,0.49,-2.24,0.36
1996-06-27T06:18:02.593,-8.37,53.5,-37.07,65.62,0.49,-2.24,0.36
1996-06-27T06:18:02.893,-11.67,53.5,-36.54,65.83,0.49,-2.24,0.36
1996-06-27T06:18:03.260,-15.77,53.74,-36.02,66.59,0.49,-2.24,0.36
1996-06-27T06:18:03.560,-17.95,54.13,-36.15,67.52,0.49,-2.24,0.36
1996-06-27T06:18:03.927,-20.34,53.57,-34.69,66.99,0.49,-2.24,0.36
1996-06-27T06:18:04.227,-21.98,52.24,-32.79,65.48,0.49,-2.24,0.36
1996-06-27T06:18:04.593,-23.39,51.76,-31.48,64.94,0.49,-2.24,0.36
1996-06-27T06:18:04.893,-24.63,51.16,-30.2,64.31,0.49,-2.24,0.36
1996-06-27T06:18:05.260,-26.86,50.66,-29.05,64.28,0.49,-2.24,0.36
1996-06-27T06:18:05.560,-28.25,52.3,-30.56,66.84,0.49,-2.24,0.36
1996-06-27T06:18:05.927,-30.26,53.68,-30.27,68.65,0.49,-2.23,0.36
1996-06-27T06:18:06.227,-33.02,54,-29.33,69.76,0.49,-2.23,0.36
1996-06-27T06:18:06.593,-36.41,54.99,-28.55,71.87,0.49,-2.23,0.36
1996-06-27T06:18:06.893,-39.6,54.1,-26.72,72.17,0.49,-2.23,0.36
1996-06-27T06:18:07.260,-43.47,52.47,-24.35,72.36,0.49,-2.23,0.36
1996-06-27T06:18:07.560,-45.73,50.97,-22.73,72.15,0.49,-2.23,0.36
1996-06-27T06:18:07.927,-48.6,48.42,-21.06,71.76,0.49,-2.23,0.36
1996-06-27T06:18:08.227,-50.62,48.61,-19.15,72.75,0.49,-2.23,0.36
1996-06-27T06:18:08.593,-50.21,50.33,-16.09,72.89,0.49,-2.23,0.36
1996-06-27T06:18:08.893,-51.78,49.19,-16.66,73.34,0.49,-2.23,0.36
1996-06-27T06:18:09.260,-56.82,53.03,-17.4,79.65,0.49,-2.23,0.36
1996-06-27T06:18:09.560,-60.02,55.23,-17.89,83.51,0.49,-2.22,0.36
1996-06-27T06:18:09.927,-60.82,56.17,-14.74,84.09,0.5,-2.22,0.36
1996-06-27T06:18:10.227,-60.53,56.46,-12.98,83.79,0.5,-2.22,0.36
1996-06-27T06:18:10.593,-63.92,54.58,-10.26,84.67,0.5,-2.22,0.36
1996-06-27T06:18:10.893,-65.23,54.5,-9.13,85.49,0.5,-2.22,0.36
1996-06-27T06:18:11.260,-66.53,54.7,-8.33,86.53,0.5,-2.22,0.36
1996-06-27T06:18:11.560,-67.3,55.22,-9.16,87.54,0.5,-2.22,0.36
1996-06-27T06:18:11.927,-69.6,54.5,-8.7,88.82,0.5,-2.22,0.36
1996-06-27T06:18:12.227,-73.45,53.85,-6.27,91.29,0.5,-2.22,0.36
1996-06-27T06:18:12.593,-75.46,53.38,-3.99,92.52,0.5,-2.22,0.36
1996-06-27T06:18:12.893,-75.45,54.37,-3.8,93.08,0.5,-2.22,0.36
1996-06-27T06:18:13.260,-75.03,54.79,-3.39,92.97,0.5,-2.21,0.36
1996-06-27T06:18:13.560,-75.67,54.78,-2.69,93.46,0.5,-2.21,0.36
1996-06-27T06:18:13.927,-76.29,54.71,-2.45,93.91,0.5,-2.21,0.36
1996-06-27T06:18:14.227,-76.08,54.57,-2.87,93.67,0.5,-2.21,0.36
1996-06-27T06:18:14.593,-76.64,54.88,-2.78,94.3,0.5,-2.21,0.36
1996-06-27T06:18:14.893,-77.01,55.29,-3.08,94.85,0.5,-2.21,0.36
1996-06-27T06:18:15.260,-77.92,54.96,-3.38,95.41,0.5,-2.21,0.36
1996-06-27T06:18:15.560,-78.33,55.56,-3.91,96.12,0.5,-2.21,0.36
1996-06-27T06:18:15.927,-78.5,55.97,-3.86,96.49,0.5,-2.21,0.36
1996-06-27T06:18:16.227,-78.95,55.66,-3.7,96.67,0.5,-2.21,0.36
1996-06-27T06:18:16.593,-79.18,55.78,-3.01,96.9,0.5,-2.21,0.36
1996-06-27T06:18:16.893,-79.05,56.09,-2.73,96.97,0.5,-2.2,0.36
1996-06-27T06:18:17.260,-79.22,55.32,-1.97,96.64,0.5,-2.2,0.36
1996-06-27T06:18:17.560,-79.25,55.32,-1.24,96.66,0.5,-2.2,0.36
1996-06-27T06:18:17.927,-79.2,55.14,-1.82,96.52,0.5,-2.2,0.36
1996-06-27T06:18:18.227,-79,55.86,-2.15,96.78,0.5,-2.2,0.36
1996-06-27T06:18:18.593,-79.9,55.64,-1.8,97.38,0.5,-2.2,0.37
1996-06-27T06:18:18.893,-81.1,56.29,-0.9,98.73,0.5,-2.2,0.37
1996-06-27T06:18:19.260,-81.25,55.87,-0.64,98.61,0.5,-2.2,0.37
1996-06-27T06:18:19.560,-81.75,55.52,0.18,98.82,0.5,-2.2,0.37
1996-06-27T06:18:19.927,-81.86,55.83,1.4,99.1,0.5,-2.2,0.37
1996-06-27T06:18:20.227,-82.34,55.96,1.76,99.58,0.5,-2.2,0.37
1996-06-27T06:18:20.593,-82.23,54.96,0.78,98.91,0.5,-2.19,0.37
1996-06-27T06:18:20.893,-81.87,54,0.25,98.08,0.5,-2.19,0.37
1996-06-27T06:18:21.260,-81.78,54.75,0.59,98.42,0.51,-2.19,0.37
1996-06-27T06:18:21.560,-81.42,54.93,0.9,98.22,0.51,-2.19,0.37
1996-06-27T06:18:21.927,-80.67,55.41,1.51,97.88,0.51,-2.19,0.37
1996-06-27T06:18:22.227,-80.01,55.53,1.01,97.4,0.51,-2.19,0.37
1996-06-27T06:18:22.593,-79.55,54.75,0.57,96.57,0.51,-2.19,0.37
1996-06-27T06:18:22.893,-79.18,54.04,0.09,95.86,0.51,-2.19,0.37
1996-06-27T06:18:23.260,-78.6,53.33,-0.44,94.99,0.51,-2.19,0.37
1996-06-27T06:18:23.560,-78.09,52.39,-1.09,94.04,0.51,-2.19,0.37
1996-06-27T06:18:23.927,-77.77,51.33,-1.33,93.19,0.51,-2.19,0.37
1996-06-27T06:18:24.227,-77.45,50.75,-1.29,92.6,0.51,-2.18,0.37
1996-06-27T06:18:24.593,-76.71,51.47,-0.88,92.38,0.51,-2.18,0.37
1996-06-27T06:18:24.893,-75.63,52.27,-0.14,91.93,0.51,-2.18,0.37
1996-06-27T06:18:25.260,-74.46,53.18,0.19,91.5,0.51,-2.18,0.37
1996-06-27T06:18:25.560,-73.56,54.41,-0.01,91.49,0.51,-2.18,0.37
1996-06-27T06:18:25.927,-72.44,55.94,-0.68,91.53,0.51,-2.18,0.37
1996-06-27T06:18:26.227,-71.22,56.61,-0.95,90.98,0.51,-2.18,0.37
1996-06-27T06:18:26.593,-68.59,57.93,-0.97,89.78,0.51,-2.18,0.37
1996-06-27T06:18:26.893,-66.9,59.41,-1.05,89.48,0.51,-2.18,0.37
1996-06-27T06:18:27.260,-65.49,59.56,-1.46,88.53,0.51,-2.18,0.37
1996-06-27T06:18:27.560,-64.35,59.86,-1.63,87.9,0.51,-2.18,0.37
1996-06-27T06:18:27.927,-61.46,61,-1.97,86.61,0.51,-2.17,0.37
1996-06-27T06:18:28.227,-59.69,61.69,-2.89,85.89,0.51,-2.17,0.37
1996-06-27T06:18:28.593,-56.71,62.14,-3.57,84.21,0.51,-2.17,0.37
1996-06-27T06:18:28.893,-55.7,61.81,-4.72,83.33,0.51,-2.17,0.37
1996-06-27T06:18:29.260,-55.23,60.46,-5.52,82.07,0.51,-2.17,0.37
1996-06-27T06:18:29.560,-56.92,56.97,-5.95,80.75,0.51,-2.17,0.37
1996-06-27T06:18:29.927,-56.46,55.44,-7.76,79.51,0.51,-2.17,0.37
1996-06-27T06:18:30.227,-54.02,55.16,-8.63,77.69,0.51,-2.17,0.37
1996-06-27T06:18:30.593,-51.46,54.72,-9.37,75.69,0.51,-2.17,0.37
1996-06-27T06:18:30.893,-49.4,55.11,-9.3,74.59,0.51,-2.17,0.37
1996-06-27T06:18:31.260,-46.72,55.42,-9.53,73.11,0.51,-2.17,0.37
1996-06-27T06:18:31.560,-45.71,54.82,-10.51,72.15,0.51,-2.16,0.37
1996-06-27T06:18:31.927,-46.45,53.97,-13.05,72.39,0.51,-2.16,0.37
1996-06-27T06:18:32.227,-46.93,53.58,-14.81,72.76,0.51,-2.16,0.37
1996-06-27T06:18:32.593,-47.47,53.71,-16.1,73.46,0.51,-2.16,0.37
1996-06-27T06:18:32.893,-47.17,53.57,-17.23,73.43,0.52,-2.16,0.37
1996-06-27T06:18:33.260,-46.36,53.98,-18.45,73.51,0.52,-2.16,0.37
1996-06-27T06:18:33.560,-44.49,54.77,-19.85,73.3,0.52,-2.16,0.37
1996-06-27T06:18:33.927,-44.23,54.89,-21.29,73.63,0.52,-2.16,0.37
1996-06-27T06:18:34.227,-44,54.59,-22,73.48,0.52,-2.16,0.37
1996-06-27T06:18:34.593,-43.03,54.54,-23.04,73.2,0.52,-2.16,0.37
1996-06-27T06:18:34.893,-41.89,55.77,-23.87,73.72,0.52,-2.16,0.37
1996-06-27T06:18:35.260,-39.89,57.24,-25.96,74.45,0.52,-2.15,0.37
1996-06-27T06:18:35.560,-38.61,57.71,-27.2,74.57,0.52,-2.15,0.37
1996-06-27T06:18:35.927,-37.95,58.03,-28.58,75,0.52,-2.15,0.37
1996-06-27T06:18:36.227,-37.99,58.08,-29.55,75.43,0.52,-2.15,0.37
1996-06-27T06:18:36.593,-38.77,58.94,-30.13,76.72,0.52,-2.15,0.37
1996-06-27T06:18:36.893,-40.19,59.6,-30.91,78.25,0.52,-2.15,0.37
1996-06-27T06:18:37.260,-41.78,59.87,-31.8,79.64,0.52,-2.15,0.37
1996-06-27T06:18:37.560,-42.33,60.2,-32.38,80.4,0.52,-2.15,0.37
1996-06-27T06:18:37.927,-43.23,60.12,-33.32,81.2,0.52,-2.15,0.37
1996-06-27T06:18:38.227,-42.09,60.32,-34.15,81.09,0.52,-2.15,0.37
1996-06-27T06:18:38.593,-43.3,59.42,-34.31,81.14,0.52,-2.15,0.37
1996-06-27T06:18:38.893,-45.48,58.85,-34.66,82.06,0.52,-2.14,0.37
1996-06-27T06:18:39.260,-47.24,58.55,-35.2,83.06,0.52,-2.14,0.38
1996-06-27T06:18:39.560,-48.97,58.81,-35,84.15,0.52,-2.14,0.38
1996-06-27T06:18:39.927,-51.34,59.4,-33.8,85.48,0.52,-2.14,0.38
1996-06-27T06:18:40.227,-53.29,59.41,-32.09,86.02,0.52,-2.14,0.38
1996-06-27T06:18:40.593,-56.52,58.44,-31.17,87.07,0.52,-2.14,0.38
1996-06-27T06:18:40.893,-57.69,58.06,-30.14,87.22,0.52,-2.14,0.38
1996-06-27T06:18:41.260,-59.32,58.08,-29.11,87.98,0.52,-2.14,0.38
1996-06-27T06:18:41.560,-60.7,58.52,-28.09,88.87,0.52,-2.14,0.38
1996-06-27T06:18:41.927,-63.35,58.96,-26.41,90.48,0.52,-2.14,0.38
1996-06-27T06:18:42.227,-65.49,59.34,-25.41,91.95,0.52,-2.14,0.38
1996-06-27T06:18:42.593,-66.77,59.5,-24.32,92.68,0.52,-2.13,0.38
1996-06-27T06:18:42.893,-68.03,59.49,-23.04,93.27,0.52,-2.13,0.38
1996-06-27T06:18:43.260,-71.23,58.2,-20,94.14,0.52,-2.13,0.38
1996-06-27T06:18:43.560,-73.46,57.02,-17.72,94.67,0.52,-2.13,0.38
1996-06-27T06:18:43.927,-75.5,56.23,-15.86,95.46,0.52,-2.13,0.38
1996-06-27T06:18:44.227,-77.22,55.64,-14.97,96.35,0.53,-2.13,0.38
1996-06-27T06:18:44.593,-80.73,52.63,-12.95,97.24,0.53,-2.13,0.38
1996-06-27T06:18:44.893,-81.93,51.08,-12.78,97.39,0.53,-2.13,0.38
1996-06-27T06:18:45.260,-82.95,49.98,-12.76,97.68,0.53,-2.13,0.38
1996-06-27T06:18:45.560,-84.6,48.56,-12.65,98.36,0.53,-2.13,0.38
1996-06-27T06:18:45.927,-86.22,47.82,-12.43,99.38,0.53,-2.13,0.38
1996-06-27T06:18:46.227,-87.03,47.33,-11.6,99.74,0.53,-2.12,0.38
1996-06-27T06:18:46.593,-88.2,47.71,-10.72,100.85,0.53,-2.12,0.38
1996-06-27T06:18:46.893,-88.66,47.96,-10.85,101.38,0.53,-2.12,0.38
1996-06-27T06:18:47.260,-88.41,48.7,-10.34,101.47,0.53,-2.12,0.38
1996-06-27T06:18:47.560,-87.71,49,-11.35,101.11,0.53,-2.12,0.38
1996-06-27T06:18:47.927,-87.57,50.56,-11.06,101.72,0.53,-2.12,0.38
1996-06-27T06:18:48.227,-87.54,51.83,-9.8,102.2,0.53,-2.12,0.38
1996-06-27T06:18:48.593,-86.95,53.27,-9.3,102.39,0.53,-2.12,0.38
1996-06-27T06:18:48.893,-87.05,53.87,-9,102.77,0.53,-2.12,0.38
